CSsig,Expsig,Rewardsig,EarlyExpsig,csValue,delayValue,EarlydelayValue,usReward,om,usRPE1,brainArea
1,1,1,1,1,0,0,0,-1,0,Central amygdala
0,1,0,1,0,0,0,0,-1,1,Central amygdala
0,0,0,0,0,0,0,0,0,0,Central amygdala
0,1,0,1,0,1,0,0,0,0,Central amygdala
0,0,1,0,0,0,0,1,0,0,Central amygdala
1,1,1,0,0,0,0,0,1,0,Central amygdala
1,1,1,1,0,0,0,0,-1,0,Central amygdala
1,0,0,1,0,0,1,0,-1,0,Central amygdala
1,1,0,1,1,0,0,0,-1,1,Central amygdala
0,0,0,0,1,0,0,0,0,0,Central amygdala
0,1,0,0,0,0,0,0,0,0,Central amygdala
0,1,1,1,0,0,0,0,1,0,Central amygdala
0,1,0,0,0,0,0,0,0,0,Central amygdala
0,0,0,0,0,0,0,0,0,0,Central amygdala
0,1,0,1,0,0,0,0,-1,0,Central amygdala
0,0,0,0,0,0,0,0,0,0,Central amygdala
1,1,0,1,1,1,1,0,-1,0,Central amygdala
0,1,0,1,0,0,0,0,-1,0,Central amygdala
0,1,0,1,0,0,0,0,1,0,Central amygdala
0,1,0,0,0,0,0,0,0,0,Central amygdala
0,1,0,0,0,0,0,0,0,0,Central amygdala
0,0,0,0,1,0,0,0,0,0,Central amygdala
0,1,1,1,0,0,-1,0,1,0,Central amygdala
1,1,0,1,0,1,1,0,-1,0,Central amygdala
0,0,0,0,0,0,0,0,0,0,Central amygdala
0,0,1,0,0,0,0,1,0,0,Central amygdala
1,1,1,1,1,0,0,1,0,0,Central amygdala
0,0,0,0,0,0,0,0,0,0,Central amygdala
1,1,1,1,-1,-1,0,0,0,0,Central amygdala
0,0,0,0,0,0,0,0,0,0,Central amygdala
1,1,0,1,0,-1,0,0,0,0,Central amygdala
1,1,0,1,1,0,0,0,-1,0,Central amygdala
0,0,0,0,0,0,0,0,0,-1,Central amygdala
0,1,0,0,0,-1,0,0,0,0,Central amygdala
1,1,1,1,1,0,0,0,0,1,Central amygdala
1,1,1,1,1,0,1,0,-1,0,Central amygdala
0,0,0,0,0,0,0,0,0,0,Central amygdala
0,0,1,1,0,0,0,0,0,0,Central amygdala
1,1,1,1,1,0,0,1,0,0,Central amygdala
0,1,0,0,0,0,0,0,0,0,Central amygdala
0,1,0,0,0,0,0,0,0,0,Central amygdala
0,0,0,0,0,0,0,1,0,0,Central amygdala
1,1,1,1,0,1,0,0,-1,0,Central amygdala
1,0,0,0,-1,0,0,0,0,0,Central amygdala
0,0,1,0,0,0,0,1,0,0,Central amygdala
0,0,1,0,0,0,0,0,0,0,Central amygdala
0,0,1,0,0,0,1,0,0,0,Central amygdala
1,1,1,1,1,0,1,0,-1,1,Central amygdala
0,1,0,1,-1,-1,-1,0,1,0,Central amygdala
0,1,0,1,0,-1,-1,0,1,0,Central amygdala
0,0,0,0,0,0,0,0,0,0,Central amygdala
0,1,0,1,0,-1,-1,0,0,0,Central amygdala
0,1,1,1,0,0,0,0,1,-1,Central amygdala
1,1,1,1,-1,0,0,0,1,0,Central amygdala
0,0,0,0,0,0,0,0,0,0,Central amygdala
0,0,1,0,0,0,0,0,0,0,Central amygdala
0,0,0,0,0,0,0,0,0,0,Central amygdala
0,1,1,1,0,0,-1,0,-1,1,Central amygdala
1,0,0,0,1,0,1,0,0,0,Central amygdala
0,1,1,1,0,0,0,0,1,0,Central amygdala
1,1,1,1,1,0,0,0,-1,0,Central amygdala
0,1,0,0,0,0,0,0,0,0,Central amygdala
0,0,0,0,0,0,0,0,0,0,Central amygdala
1,1,1,1,0,-1,-1,0,-1,0,Central amygdala
0,1,1,1,0,-1,-1,0,0,0,Central amygdala
1,1,0,0,-1,-1,-1,0,0,0,Central amygdala
1,1,1,1,0,0,0,0,-1,1,Central amygdala
0,1,0,1,0,0,0,0,0,0,Central amygdala
0,0,0,0,0,-1,0,0,1,0,Central amygdala
0,1,0,1,0,0,-1,0,0,0,Central amygdala
0,1,0,1,0,0,0,0,0,0,Central amygdala
1,1,1,1,0,1,1,0,0,0,Central amygdala
1,0,0,1,0,0,0,0,1,0,Lateral hypothalamus
1,1,0,0,-1,0,0,0,-1,0,Lateral hypothalamus
0,0,0,0,0,0,0,0,0,0,Lateral hypothalamus
0,1,0,0,0,0,0,0,0,0,Lateral hypothalamus
0,0,0,0,0,0,0,0,0,0,Lateral hypothalamus
1,0,1,1,0,0,1,0,0,0,Lateral hypothalamus
0,0,0,0,0,0,0,0,0,0,Lateral hypothalamus
0,0,0,0,0,0,0,0,0,0,Lateral hypothalamus
0,1,1,0,0,1,0,1,0,0,Lateral hypothalamus
0,0,0,0,0,0,0,0,0,0,Lateral hypothalamus
0,1,0,0,0,1,0,0,0,0,Lateral hypothalamus
0,0,0,0,0,0,0,0,0,0,Lateral hypothalamus
0,1,0,1,0,1,1,0,0,0,Lateral hypothalamus
0,0,0,0,0,0,0,0,0,0,Lateral hypothalamus
0,0,0,0,0,0,0,-1,0,0,Lateral hypothalamus
0,1,1,1,0,0,1,0,-1,0,Lateral hypothalamus
0,0,0,0,0,0,0,0,0,0,Lateral hypothalamus
0,0,0,0,0,0,0,0,0,0,Lateral hypothalamus
0,0,0,1,0,0,0,1,0,0,Lateral hypothalamus
0,1,1,1,0,0,1,0,-1,1,Lateral hypothalamus
0,1,1,1,0,0,1,0,0,0,Lateral hypothalamus
0,0,0,0,0,0,0,0,0,0,Lateral hypothalamus
0,0,0,0,0,0,0,0,0,0,Lateral hypothalamus
0,0,1,0,0,0,0,-1,0,0,Lateral hypothalamus
0,0,1,0,0,0,0,1,0,0,Lateral hypothalamus
0,0,1,0,0,0,0,1,0,0,Lateral hypothalamus
0,1,0,1,0,-1,-1,0,1,0,Lateral hypothalamus
1,1,1,1,-1,1,1,0,-1,0,Lateral hypothalamus
0,1,1,1,0,0,1,-1,0,0,Lateral hypothalamus
0,0,1,0,0,0,0,0,0,0,Lateral hypothalamus
0,1,1,1,0,-1,-1,0,1,0,Lateral hypothalamus
0,1,1,1,1,1,0,0,-1,0,Lateral hypothalamus
0,1,1,1,0,1,1,0,-1,0,Lateral hypothalamus
0,0,1,0,0,0,0,0,1,0,Lateral hypothalamus
0,0,0,0,0,0,0,0,0,0,Lateral hypothalamus
0,1,1,0,0,1,0,0,-1,0,Lateral hypothalamus
0,1,0,1,0,0,1,0,0,0,Lateral hypothalamus
0,0,0,0,0,0,0,0,0,0,Lateral hypothalamus
0,0,0,0,0,0,0,0,0,0,Lateral hypothalamus
1,1,0,1,0,1,1,1,0,0,PPTg
1,1,1,1,0,1,1,0,0,0,PPTg
1,1,1,1,0,1,1,0,1,0,PPTg
0,0,0,0,1,0,-1,0,-1,0,PPTg
1,1,0,1,1,1,1,0,0,0,PPTg
0,0,0,0,0,0,0,0,1,0,PPTg
0,1,0,0,0,0,0,0,-1,0,PPTg
1,1,0,1,0,0,0,0,1,0,PPTg
0,0,1,0,0,0,0,0,0,0,PPTg
1,1,0,1,1,0,0,0,-1,0,PPTg
1,1,1,1,1,0,0,0,0,0,PPTg
0,1,1,1,0,-1,-1,0,1,-1,PPTg
1,1,1,1,0,1,1,0,-1,1,PPTg
1,1,0,1,1,0,0,0,-1,1,PPTg
1,1,1,1,0,1,1,0,-1,1,PPTg
1,1,1,1,1,-1,0,0,-1,0,PPTg
0,1,1,1,0,0,-1,0,-1,1,PPTg
1,1,0,1,-1,1,1,0,1,0,PPTg
1,0,0,0,0,0,0,0,0,0,PPTg
0,0,1,0,0,0,0,0,0,0,PPTg
1,1,1,1,1,0,0,0,0,0,PPTg
1,1,0,1,0,-1,-1,0,-1,0,PPTg
1,0,1,1,0,0,0,0,0,0,PPTg
0,0,0,0,0,0,0,0,0,0,PPTg
1,1,0,1,-1,0,0,0,1,0,PPTg
0,0,0,0,0,0,0,0,0,0,PPTg
0,1,1,1,0,0,0,0,0,0,PPTg
0,1,0,0,-1,0,0,0,0,0,PPTg
0,0,0,0,0,-1,-1,0,0,0,PPTg
1,1,0,1,1,1,1,0,0,0,PPTg
1,0,0,0,1,0,0,0,-1,0,PPTg
0,0,1,0,0,0,0,0,-1,0,PPTg
0,0,0,0,0,0,0,0,0,0,PPTg
0,0,0,0,0,0,0,0,0,0,PPTg
1,1,1,1,1,1,1,0,-1,1,PPTg
0,0,0,0,0,0,-1,-1,0,0,PPTg
1,1,1,1,1,1,1,0,0,0,PPTg
1,1,0,0,1,0,0,0,1,0,PPTg
1,1,0,1,0,0,0,0,0,0,PPTg
0,0,1,1,0,0,-1,0,0,0,PPTg
0,0,1,0,0,0,0,0,0,0,PPTg
1,1,1,1,1,1,1,0,0,0,PPTg
0,1,1,1,1,0,1,0,-1,0,PPTg
0,1,0,0,0,0,0,0,-1,0,PPTg
1,0,0,1,1,1,1,0,0,0,PPTg
1,1,1,1,1,0,0,0,-1,1,PPTg
1,1,1,1,-1,0,0,0,-1,0,PPTg
1,0,0,0,0,0,0,0,0,0,PPTg
0,1,1,1,0,0,-1,0,0,0,PPTg
0,0,0,0,0,0,0,0,0,0,PPTg
1,1,0,0,1,0,0,0,0,1,PPTg
0,1,1,0,0,0,0,0,1,0,PPTg
0,0,0,1,-1,1,0,1,0,0,PPTg
1,0,1,0,1,1,0,0,1,0,PPTg
1,1,0,1,1,1,1,0,-1,0,PPTg
0,0,0,0,0,0,0,0,0,0,PPTg
0,1,1,1,0,0,-1,0,1,0,PPTg
1,0,0,1,1,0,0,0,-1,0,PPTg
1,0,1,1,0,0,0,0,0,-1,PPTg
0,0,1,0,0,0,0,-1,0,0,PPTg
0,1,0,1,-1,-1,-1,0,0,0,PPTg
1,1,0,1,-1,1,1,0,0,0,PPTg
1,1,0,1,1,0,0,0,-1,0,PPTg
1,0,1,1,1,0,0,0,0,0,PPTg
1,0,0,0,0,0,0,0,0,0,PPTg
0,0,0,0,0,0,0,0,0,-1,PPTg
